Asset,Split,lag,empirical_acf,ou_implied_acf,abs_error,squared_error
BTC,recent,145,-0.1028063517463836,6.655438230758509e-09,0.10280635840182183,0.010569147327843842
BTC,recent,146,-0.1045095565995018,5.845003451794442e-09,0.10450956244450525,0.010922248642341943
BTC,recent,147,-0.1060143209199419,5.133255567394143e-09,0.10601432605319747,0.011239037328513663
BTC,recent,148,-0.10482438140883021,4.5081774437777796e-09,0.10482438591700766,0.010988151882877753
BTC,recent,149,-0.10354097874409349,3.959215277275568e-09,0.10354098270330876,0.010720735099166885
BTC,recent,150,-0.10368013414666287,3.4771004041661084e-09,0.10368013762376327,0.010749570937682492
BTC,recent,151,-0.1060127576477291,3.0536928087860115e-09,0.10601276070142192,0.011238705431536947
BTC,recent,152,-0.10756635956070433,2.68184368770558e-09,0.10756636224254802,0.01157052228609506
BTC,recent,153,-0.10748321516959967,2.3552747495074794e-09,0.10748321752487443,0.011552642049499474
BTC,recent,154,-0.10379034845373837,2.068472212268816e-09,0.10379035052221058,0.010772436861523339
BTC,recent,155,-0.10048929861798903,1.8165937090027221e-09,0.10048930043458273,0.01009809950183183
BTC,recent,156,-0.09782254965653128,1.5953865292532156e-09,0.09782255125191781,0.009569251533434088
BTC,recent,157,-0.09945882851305639,1.4011158164364242e-09,0.09945882991417221,0.009892058847896236
BTC,recent,158,-0.10208709516812678,1.2305015086138574e-09,0.10208709639862829,0.010421775251102824
BTC,recent,159,-0.10349524369705611,1.0806629580072853e-09,0.10349524477771907,0.010711265691599987
BTC,recent,160,-0.1030692913769105,9.490702942124815e-10,0.10306929232598079,0.010623279020578483
BTC,recent,161,-0.10242053400799779,8.335017099295206e-10,0.1024205348414995,0.010489965957218813
BTC,recent,162,-0.1041197577707369,7.320059480229576e-10,0.10411975850274284,0.01084092411066949
BTC,recent,163,-0.10456024621695685,6.428693565443289e-10,0.1045602468598262,0.010932845223387796
BTC,recent,164,-0.10290566403085806,5.645869554747907e-10,0.10290566459544502,0.010589575805830228
BTC,recent,165,-0.09819327774559163,4.958370266794844e-10,0.09819327824142865,0.009641919891798625
BTC,recent,166,-0.09320105805396775,4.3545879805104573e-10,0.09320105848942654,0.008686437303549508
BTC,recent,167,-0.09036706802342769,3.8243284506188593e-10,0.09036706840586053,0.008166207052269477
BTC,recent,168,-0.09072286853984719,3.358638788255325e-10,0.09072286887571107,0.008230638937039465
BTC,recent,169,-0.09449844035366,2.9496563006108366e-10,0.09449844064862563,0.00892995528502182
BTC,recent,170,-0.09777012757952462,2.590475737420023e-10,0.0977701278385722,0.00955899789757075
BTC,recent,171,-0.09848241090907751,2.2750327028854653e-10,0.09848241113658078,0.00969878530327453
BTC,recent,172,-0.09531180522350251,1.9980012645681606e-10,0.09531180542330263,0.0090843402530495
BTC,recent,173,-0.09085075501919522,1.7547040304751803e-10,0.09085075519466562,0.008253859719441063
BTC,recent,174,-0.08731071010957975,1.541033176088265e-10,0.08731071026368306,0.007623160126748811
BTC,recent,175,-0.08573031924379149,1.3533810879556625e-10,0.0857303193791296,0.007349687660847565
BTC,recent,176,-0.0855064993621545,1.1885794528353119e-10,0.08550649948101245,0.0073113614534963825
BTC,recent,177,-0.08571770733794497,1.0438457639719663e-10,0.08571770744232954,0.007347525369168797
BTC,recent,178,-0.08509067010838062,9.167363413215536e-11,0.08509067020005426,0.0072404221550944016
BTC,recent,179,-0.08414491248198314,8.051050725173973e-11,0.08414491256249364,0.0070803663101497
BTC,recent,180,-0.08284463743032017,7.070671779617861e-11,0.08284463750102689,0.00686323396267655
BTC,recent,181,-0.08213863313035168,6.209673882535885e-11,0.08213863319244842,0.0067467550627235895
BTC,recent,182,-0.08095393604283448,5.4535199666038366e-11,0.08095393609736967,0.006553539769657012
BTC,recent,183,-0.07912243625471263,4.7894431476973526e-11,0.07912243630260707,0.006260359926460113
BTC,recent,184,-0.07649812879648805,4.206231169134268e-11,0.07649812883855037,0.005851963715799451
BTC,recent,185,-0.07392167615100238,3.694037094208476e-11,0.07392167618794275,0.0054644142104350625
BTC,recent,186,-0.07320447057725102,3.244213050752706e-11,0.07320447060969315,0.005358894517245428
BTC,recent,187,-0.07443221275484854,2.8491642206774753e-11,0.07443221278334018,0.005540154299824429
BTC,recent,188,-0.07634280717375541,2.5022206092492136e-11,0.07634280719877762,0.005828224210989732
BTC,recent,189,-0.07561272903527014,2.1975244290631788e-11,0.07561272905724538,0.005717284795484399
BTC,recent,190,-0.07278970939754954,1.9299311973049474e-11,0.07278970941684886,0.005298341796989295
BTC,recent,191,-0.07012183838085666,1.6949228764290675e-11,0.07012183839780589,0.004917072220288005
BTC,recent,192,-0.0717854001382645,1.4885315917242312e-11,0.07178540015314981,0.005153143675147841
BTC,recent,193,-0.07640181253549252,1.3072726378142087e-11,0.07640181254856525,0.005837236960706102
BTC,recent,194,-0.0814727545026904,1.1480856429779595e-11,0.08147275451417126,0.006637809728126413
BTC,recent,195,-0.08256614449508162,1.008282897908741e-11,0.08256614450516445,0.006817168218447697
BTC,recent,196,-0.0811104935394308,8.855039764962602e-12,0.08111049354828584,0.006578912163646518
BTC,recent,197,-0.07936904176050882,7.776758824502637e-12,0.07936904176828559,0.006299444791215862
BTC,recent,198,-0.08009982759821407,6.829780488821447e-12,0.08009982760504386,0.006415982382357747
BTC,recent,199,-0.08253408218491429,5.998115998983596e-12,0.0825340821909124,0.006811874723096284
BTC,recent,200,-0.08442526563831308,5.267723552191539e-12,0.0844252656435808,0.0071276254789891845
BTC,recent,201,-0.08307367314292498,4.626271220332452e-12,0.08307367314755125,0.006901235170226177
BTC,recent,202,-0.08027414315281457,4.062928738007189e-12,0.0802741431568775,0.006443938059570864
BTC,recent,203,-0.07776718910273224,3.5681846445955756e-12,0.07776718910630043,0.0060477357014950914
BTC,recent,204,-0.07975800922136315,3.1336856929891654e-12,0.07975800922449684,0.006361340035454924
BTC,recent,205,-0.08321984529238884,2.7520958135724505e-12,0.08321984529514093,0.006925542650947189
BTC,recent,206,-0.08663896335607045,2.4169722522038507e-12,0.08663896335848742,0.007506309971833326
BTC,recent,207,-0.08698324621986787,2.122656790913202e-12,0.08698324622199054,0.007566085123315431
BTC,recent,208,-0.08370652217206008,1.8641802146886698e-12,0.08370652217392426,0.007006781854453673
BTC,recent,209,-0.07971948328142425,1.6371784113726744e-12,0.07971948328306143,0.006355196014918311
BTC,recent,210,-0.07579412967369954,1.4378186880995249e-12,0.07579412967513736,0.005744750093211538
BTC,recent,211,-0.07750991903393263,1.2627350602033133e-12,0.07750991903519537,0.006007787548842541
BTC,recent,212,-0.08070732767128126,1.108971420015578e-12,0.08070732767239024,0.006513672740018567
BTC,recent,213,-0.08592951453925794,9.73931626016113e-13,0.08592951454023187,0.007383881469119921
BTC,recent,214,-0.08727862425705177,8.553356696433759e-13,0.0872786242579071,0.007617558252352929
BTC,recent,215,-0.0866542166522937,7.51181179685994e-13,0.08665421665304487,0.0075089532637528395
BTC,recent,216,-0.0820042528962237,6.59709614296467e-13,0.08200425289688341,0.006724697493176012
BTC,recent,217,-0.0778998209765759,5.793765698138508e-13,0.07789982097715527,0.00606838210827284
BTC,recent,218,-0.07528202519729021,5.088257050903217e-13,0.07528202519779904,0.00566738331788205
BTC,recent,219,-0.07709258489271101,4.468658410605847e-13,0.07709258489315787,0.005943266645508753
BTC,recent,220,-0.0806298421101141,3.9245084890382443e-13,0.08062984211050656,0.006501171438765216
BTC,recent,221,-0.08501137361443525,3.4466198723041617e-13,0.08501137361477992,0.0072269336438717
BTC,recent,222,-0.08734792864853705,3.026923900748936e-13,0.08734792864883974,0.0076296606392427975
BTC,recent,223,-0.0879970206663505,2.658334437908269e-13,0.08799702066661633,0.007743475646200901
BTC,recent,224,-0.0877180466971179,2.3346282283543985e-13,0.08771804669735137,0.007694455716398715
BTC,recent,225,-0.08906601378723802,2.0503398244044706e-13,0.08906601378744305,0.007932754811984997
BTC,recent,226,-0.09022191220049135,1.8006693076362482e-13,0.09022191220067141,0.008139993441145662
BTC,recent,227,-0.09201047398563943,1.5814012471834888e-13,0.09201047398579756,0.00846592732309113
BTC,recent,228,-0.09167825312446921,1.3888335265048482e-13,0.0916782531246081,0.008404902095979716
BTC,recent,229,-0.09248192609054226,1.219714836939223e-13,0.09248192609066423,0.008552906653439081
BTC,recent,230,-0.09159726124943503,1.0711897826902595e-13,0.09159726124954215,0.008390058268416876
BTC,recent,231,-0.09081173203124741,9.40750670393937e-14,0.09081173203134149,0.008246770674532174
BTC,recent,232,-0.08887565960695483,8.261951692854673e-14,0.08887565960703744,0.007898882870585986
BTC,recent,233,-0.08693335561138223,7.255891271008136e-14,0.08693335561145478,0.0075574083178676565
BTC,recent,234,-0.08599784223773609,6.372339138974209e-14,0.08599784223779981,0.0073956288695575054
BTC,recent,235,-0.0853670717662685,5.59637742428032e-14,0.08536707176632446,0.007287536941956792
BTC,recent,236,-0.08424956890673242,4.914904808414841e-14,0.08424956890678158,0.0070979898609785375
BTC,recent,237,-0.07986285220636252,4.316415324487476e-14,0.07986285220640568,0.006378075162542197
BTC,recent,238,-0.07306450723729026,3.790804090767193e-14,0.07306450723732817,0.005338422217833581
BTC,recent,239,-0.06472343777749,3.3291967001075314e-14,0.06472343777752329,0.004189123397740929
BTC,recent,240,-0.058714076198248956,2.923799384674547e-14,0.058714076198278196,0.0034473427438172183
BTC,recent,241,-0.05384471783242107,2.5677674261623368e-14,0.05384471783244675,0.002899253638455809
BTC,recent,242,-0.05120587229838991,2.2550895897374562e-14,0.05120587229841246,0.0026220413578413246
BTC,recent,243,-0.04724856269361397,1.9804866304977977e-14,0.047248562693633776,0.0022324266766142417
BTC,recent,244,-0.04254520668817893,1.7393221588314672e-14,0.04254520668819633,0.0018100946121413456
BTC,recent,245,-0.03700583268314138,1.5275243597285773e-14,0.03700583268315665,0.001369431652573785
BTC,recent,246,-0.032451061902332615,1.3415172443567366e-14,0.03245106190234603,0.0010530714185898937
BTC,recent,247,-0.029564417105032412,1.1781602731535303e-14,0.029564417105044195,0.0008740547587610298
BTC,recent,248,-0.027762343222976132,1.0346953310337674e-14,0.02776234322298648,0.0007707477012309032
BTC,recent,249,-0.026428108253114767,9.087001594421989e-15,0.026428108253123854,0.0006984449058388332
BTC,recent,250,-0.02465490227747209,7.980474589996287e-15,0.02465490227748007,0.0006078642063120919
BTC,recent,251,-0.021058614196522735,7.008689722325013e-15,0.021058614196529744,0.0004434652318782841
BTC,recent,252,-0.014320700819095606,6.15523939959655e-15,0.01432070081910176,0.00020508247195022184
BTC,recent,253,-0.005930128548528178,5.405713987546497e-15,0.005930128548533584,3.516642460213303e-05
BTC,recent,254,0.0016783827182185887,4.747458517547053e-15,0.0016783827182138412,2.8169685487988822e-06
BTC,recent,255,0.006952145119851443,4.169359020427863e-15,0.0069521451198472735,4.833232176741626e-05
BTC,recent,256,0.009683972708836251,3.661654878493817e-15,0.009683972708832589,9.377932742541439e-05
BTC,recent,257,0.011194181176592627,3.215774027495876e-15,0.01119418117658941,0.00012530969221430868
BTC,recent,258,0.011877422885576175,2.8241882261090625e-15,0.011877422885573351,0.0001410731744027416
BTC,recent,259,0.015397192031989264,2.4802859492910312e-15,0.015397192031986784,0.00023707352246987728
BTC,recent,260,0.022835183975569814,2.1782607594558208e-15,0.022835183975567636,0.0005214456271980209
BTC,recent,261,0.031934244380912455,1.9130132707244158e-15,0.03193424438091054,0.0010197959641797163
BTC,recent,262,0.03863150099432607,1.6800650510189531e-15,0.03863150099432439,0.0014923928690744866
BTC,recent,263,0.041768613165001384,1.4754830083256318e-15,0.041768613164999906,0.0017446170457274034
BTC,recent,264,0.04329813900505965,1.2958129844658598e-15,0.043298139005058356,0.0018747288413013558
BTC,recent,265,0.044045803554171974,1.1380214351744963e-15,0.044045803554170836,0.0019400328107326082
BTC,recent,266,0.04395849863710612,9.994442118130676e-16,0.043958498637105124,0.0019323496024283731
BTC,recent,267,0.04582644981286489,8.777415799496618e-16,0.04582644981286402,0.0021000635024509447
BTC,recent,268,0.05272739816331551,7.708587153403085e-16,0.05272739816331474,0.0027801785170727266
BTC,recent,269,0.06358958230904618,6.7699101032696815e-16,0.0635895823090455,0.004043634978238873
BTC,recent,270,0.07279350498121015,5.945536048862047e-16,0.07279350498120955,0.00529889436744938
BTC,recent,271,0.07780477441373146,5.221546278915184e-16,0.07780477441373093,0.00605358292157156
BTC,recent,272,0.08275571676250718,4.585716967954696e-16,0.08275571676250672,0.006848508656876235
BTC,recent,273,0.09292325265264972,4.027312789528029e-16,0.09292325265264932,0.0086347308835481
BTC,recent,274,0.10673167059677946,3.5369056612166104e-16,0.10673167059677911,0.011391649508379363
BTC,recent,275,0.1179505636471009,3.106215561124109e-16,0.11795056364710059,0.013912335464668727
BTC,recent,276,0.12251797198519065,2.727970728190326e-16,0.12251797198519038,0.015010653459363895
BTC,recent,277,0.12077875314897879,2.395784885956252e-16,0.12077875314897855,0.014587507212221898
BTC,recent,278,0.11837488360445005,2.1040494168293567e-16,0.11837488360444984,0.014012613068367047
BTC,recent,279,0.11717145497715829,1.8478386663220627e-16,0.11717145497715811,0.013729149861464191
BTC,recent,280,0.12112912397485956,1.6228267784224881e-16,0.12112912397485939,0.014672264674916856
BTC,recent,281,0.1271355808194916,1.4252146579479048e-16,0.12713558081949147,0.01616345591030945
BTC,recent,282,0.13474466760109152,1.2516658267150859e-16,0.13474466760109138,0.018156125446928607
BTC,recent,283,0.14140937052285954,1.0992500905246971e-16,0.14140937052285943,0.019996610071671344
BTC,recent,284,0.1464624950314984,9.653940658344818e-17,0.14646249503149833,0.021451262450851674
BTC,recent,285,0.15126735596939941,8.478377308148083e-17,0.15126735596939933,0.022881812981972973
BTC,recent,286,0.15506052536207626,7.445962671956673e-17,0.15506052536207618,0.02404376652556307
BTC,recent,287,0.15911395453979324,6.539265486438032e-17,0.15911395453979318,0.02531725052929137
BTC,recent,288,0.15932269943258054,5.74297709860564e-17,0.15932269943258048,0.025383722554484383
BTC,recent,289,0.15760177138271936,5.04365299489839e-17,0.1576017713827193,0.02483831834297092
BTC,recent,290,0.15470370244478843,4.429485804344195e-17,0.15470370244478837,0.02393323555012562
BTC,recent,291,0.15568698909644807,3.890105943198818e-17,0.15568698909644804,0.024238438573917533
BTC,recent,292,0.1573137116509591,3.4164065351488943e-17,0.15731371165095906,0.02474760387340109
BTC,recent,293,0.15742621589933253,3.0003896510361806e-17,0.1574262158993325,0.024783013452383252
BTC,recent,294,0.1545757460490343,2.6350312720182965e-17,0.15457574604903426,0.023893661266615532
BTC,recent,295,0.15132904932109958,2.3141626962072983e-17,0.15132904932109956,0.022900481168427782
BTC,recent,296,0.15032720774395014,2.0323663864586755e-17,0.15032720774395011,0.022598269388092736
BTC,recent,297,0.1486876034884973,1.78488450080741e-17,0.14868760348849727,0.022108003431152587
BTC,recent,298,0.14656588983631794,1.567538561181225e-17,0.1465658898363179,0.02148156006351168
BTC,recent,299,0.14106830282661795,1.3766589040795508e-17,0.14106830282661795,0.019900266062382384
BTC,recent,300,0.13462754787554135,1.2090227220652116e-17,0.13462754787554135,0.018124576646981177
ETH,train,1,0.8746782273028885,0.874678262518782,3.521589353461252e-08,1.2401591574411638e-15
ETH,train,2,0.6946951580660283,0.7650620629228754,0.07036690485684705,0.004951501299132565
ETH,train,3,0.5139852999389054,0.6691831559164156,0.15519785597751024,0.02408637450001601
ETH,train,4,0.44507657402339995,0.5853199601238056,0.14024338610040565,0.019668207344907453
ETH,train,5,0.40125441938747547,0.5119666457386531,0.11071222635117767,0.012257197063634399
ETH,train,6,0.36886414798415096,0.44780609616225386,0.0789419481781029,0.006231831182154285
ETH,train,7,0.34202276667007975,0.3916862581365188,0.04966349146643906,0.0024664623846370652
ETH,train,8,0.3192052551164281,0.3425994557193334,0.023394200602905313,0.0005472886218489754
ETH,train,9,0.3003566264645781,0.29966429666846695,0.0006923297961111685,4.793205465833322e-07
ETH,train,10,0.2865109073732635,0.2621098463488875,0.024401061024376003,0.0005954117791153216
ETH,train,11,0.27516684581472317,0.22926178499350985,0.04590506082121332,0.002107274608999294
ETH,train,12,0.2644798249927114,0.20053029976007775,0.06394952523263364,0.004089541777479247
ETH,train,13,0.2517974138517704,0.17539949417651535,0.07639791967525505,0.005836642130706724
ETH,train,14,0.23876212387618087,0.15341812481298767,0.0853439990631932,0.007283598176098322
ETH,train,15,0.22669332923618712,0.13419149885031367,0.09250183038587345,0.008556588624736901
ETH,train,16,0.2172889641857272,0.1173743870591835,0.09991457712654371,0.009982922722376051
ETH,train,17,0.20918214786566314,0.10266482493713364,0.1065173229285295,0.011345940083860636
ETH,train,18,0.20110369907250328,0.08979869069780698,0.1113050083746963,0.012388804889291213
ETH,train,19,0.19217051871161764,0.07854496275601931,0.11362555595559833,0.012910766966218807
ETH,train,20,0.1842778539104197,0.06870157155303741,0.11557628235738229,0.013357877043553358
ETH,train,21,0.17825975308973763,0.060091771238320546,0.11816798185141708,0.013963671934836837
ETH,train,22,0.17501551531338486,0.05256096605841033,0.12245454925497452,0.014995116633238981
ETH,train,23,0.17149189480422933,0.04597393446827903,0.1255179603359503,0.015754758366897194
ETH,train,24,0.1667970530580039,0.040212401121866644,0.12658465193613727,0.016023674105793022
ETH,train,25,0.15907619508589477,0.03517291314498264,0.12390328194091213,0.015352023275729161
ETH,train,26,0.1509357068288923,0.03076498255737744,0.12017072427151484,0.014441002971940448
ETH,train,27,0.14328071829552358,0.026909461489707534,0.11637125680581605,0.013542269410565187
ETH,train,28,0.13745498923314953,0.02353712102113346,0.11391786821201606,0.01297728069797026
ETH,train,29,0.13253844474633833,0.020587408119459315,0.11195103662687901,0.012533034601832806
ETH,train,30,0.12762343030319528,0.01800735836369374,0.10961607193950154,0.012015683227445978
ETH,train,31,0.12265658902328848,0.015750644926108698,0.10690594409717978,0.011428880883309329
ETH,train,32,0.1178378546098285,0.013776746737519024,0.10406110787230947,0.010828714171612429
ETH,train,33,0.11474577293895691,0.012050220899534439,0.10269555203942247,0.010546376408681729
ETH,train,34,0.1133146574814606,0.010540066279372297,0.10277459120208832,0.010562616596756369
ETH,train,35,0.11235080045610939,0.009219166860074164,0.10313163359603522,0.01063613384818686
ETH,train,36,0.10957245664874947,0.008063804851040404,0.10150865179770907,0.010304006389788544
ETH,train,37,0.10444600290995319,0.007053234816398547,0.09739276809355464,0.009485351276924915
ETH,train,38,0.09864705273332047,0.006169311174344461,0.092477741558976,0.008552132683848758
ETH,train,39,0.09360643341706718,0.00539616237891332,0.08821027103815385,0.007781051916624563
ETH,train,40,0.09024465177233489,0.00471990593385712,0.08552474583847777,0.007314482150736221
ETH,train,41,0.08761251378736845,0.004128399121478235,0.08348411466589022,0.006969597401547506
ETH,train,42,0.0855845793752283,0.0036110209705586486,0.08197355840466965,0.006719664277523785
ETH,train,43,0.0829547143252197,0.003158481548447125,0.07979623277677257,0.0063674387653648735
ETH,train,44,0.08040850519544451,0.0027626551529933633,0.07764585004245116,0.006028878028814812
ETH,train,45,0.07788467489521064,0.002416434409158795,0.07546824048605184,0.005695455322060555
ETH,train,46,0.0772345073153226,0.0021136026504936143,0.07512090466482899,0.005643150317662326
ETH,train,47,0.07648807375096743,0.0018487222939888468,0.07463935145697859,0.005571032785918371
ETH,train,48,0.07516180733323635,0.0016170372039859015,0.07354477012925045,0.00540883321336429
ETH,train,49,0.07042455262356134,0.0014143872920106175,0.06901016533155073,0.004762402919087966
ETH,train,50,0.06463625698847343,0.0012371338191044922,0.06339912316936894,0.0040194488186448135
ETH,train,51,0.05862737580917043,0.0010820940593975422,0.057545281749772886,0.0033114594516607445
ETH,train,52,0.05523978326288685,0.000946484151755738,0.054293299111131114,0.0029477623283707508
ETH,train,53,0.05350598750206451,0.0008278691133592721,0.05267811838870524,0.002774984156974445
ETH,train,54,0.052817034087025136,0.0007241191176660527,0.05209291496935908,0.0027136717900048757
ETH,train,55,0.05125589715216486,0.0006333712516967765,0.050622525900468084,0.002562640128543562
ETH,train,56,0.04954703748514173,0.0005539960659634826,0.04899304141917824,0.002400318107501315
ETH,train,57,0.048405550170634117,0.0004845683164191795,0.047920981854214936,0.002296420501871997
ETH,train,58,0.0493662513552321,0.0004238413730771793,0.04894240998215492,0.0023953594948613374
ETH,train,59,0.05071740856096118,0.00037072483578672207,0.05034668372517446,0.002534788562122747
ETH,train,60,0.05062815889387205,0.00032426495523849084,0.05030389393863356,0.0025304817453892943
ETH,train,61,0.04743620739501938,0.0002836275076437338,0.047152579887375645,0.0022233657900353424
ETH,train,62,0.04282035678994384,0.00024808281558835364,0.04257227397435549,0.001812398511347586
ETH,train,63,0.03885603472036558,0.00021699264609958854,0.03863904207426599,0.0014929755724168972
ETH,train,64,0.036559631545032445,0.00018979875066974108,0.036369832794362705,0.0013227647374899009
ETH,train,65,0.0347438462257746,0.00016601284146404462,0.03457783338431056,0.0011956265615531416
ETH,train,66,0.03207789478127555,0.00014520782372757658,0.03193268695754797,0.0010196964963287544
ETH,train,67,0.02856182869733835,0.00012701012696217023,0.02843481857037618,0.0008085389071302101
ETH,train,68,0.025818470791593946,0.00011109299717356097,0.025707377794420384,0.0006608692730650582
ETH,train,69,0.02502580171954919,9.717062974577428e-05,0.024928631089803418,0.0006214366480115135
ETH,train,70,0.02653879600517304,8.499303759388972e-05,0.02645380296757915,0.0006998036914474994
ETH,train,71,0.02879669692529262,7.434156244881697e-05,0.028722355362843805,0.0008249736975894823
ETH,train,72,0.030120793049781183,6.502494867566276e-05,0.03005576810110552,0.0009033491961474321
ETH,train,73,0.02882463894405705,5.687590912800168e-05,0.028767763034929048,0.0008275841900338302
ETH,train,74,0.02555961576549066,4.974812137525664e-05,0.025509867644115405,0.0006507533472202861
ETH,train,75,0.021880487385920435,4.351360036808296e-05,0.02183697378555235,0.0004768534241109006
ETH,train,76,0.019743635729016485,3.806040036589144e-05,0.019705575328650592,0.0003883096990331229
ETH,train,77,0.01856735251511787,3.3290604862807134e-05,0.018534061910255063,0.00034351145089316754
ETH,train,78,0.01758235459853127,2.911856841959946e-05,0.01755323603011167,0.0003081160951288105
ETH,train,79,0.015232106935335043,2.5469378832289533e-05,0.015206637556502752,0.00023124182577484
ETH,train,80,0.012516607909120486,2.2277512024459653e-05,0.012494330397096026,0.00015610829207179773
ETH,train,81,0.010028029657772662,1.9485655510795642e-05,0.010008544002261865,0.00010017095304521196
ETH,train,82,0.00924636715161715,1.704367930622226e-05,0.009229323472310928,8.518041175654944e-05
ETH,train,83,0.008842154962784456,1.4907735802493809e-05,0.008827247226981963,7.792029360626075e-05
ETH,train,84,0.00851080422061216,1.3039472449814325e-05,0.008497764748162346,7.221200571511066e-05
ETH,train,85,0.007001158937269513,1.1405343106565119e-05,0.0069897535941629485,4.885665530711386e-05
ETH,train,86,0.005627697962248809,9.976005691880946e-06,0.005617721956556928,3.15587999811818e-05
ETH,train,87,0.0035220956951765767,8.725795325451905e-06,0.0035133698998511247,1.2343768053179903e-05
ETH,train,88,0.0016054850407184443,7.632263494360783e-06,0.0015978527772240836,2.5531334976827166e-06
ETH,train,89,-0.001045272286158635,6.675774972333017e-06,0.0010519480611309682,1.1065947233172032e-06
ETH,train,90,-0.0027697720669873846,5.839155253766613e-06,0.002775611222241151,7.704017657031017e-06
ETH,train,91,-0.004032044086676126,5.107382171941999e-06,0.004037151468848068,1.6298591982422113e-05
ETH,train,92,-0.003780461194184854,4.467316164173631e-06,0.0037849285103490277,1.432568382845291e-05
ETH,train,93,-0.002858654333149524,3.907464340601461e-06,0.0028625617974901256,8.194260044449898e-06
ETH,train,94,-0.0005926349143479364,3.4177741202913843e-06,0.0005960526884682278,3.5527880743020216e-07
ETH,train,95,0.0012835815556916646,2.989452729218127e-06,0.0012805921029624464,1.6399161341697808e-06
ETH,train,96,0.001871770159081148,2.614809319074542e-06,0.0018691553497620734,3.493741721544179e-06
ETH,train,97,-0.0010974386331720058,2.28711687202604e-06,0.0010997257500440318,1.2093967253099085e-06
ETH,train,98,-0.006120736543500166,2.000491411801128e-06,0.006122737034911967,3.7487908798682585e-05
ETH,train,99,-0.01144879594992289,1.7497863522579558e-06,0.011450545736275148,0.00013111499765852897
ETH,train,100,-0.014421396730903903,1.5305000863720663e-06,0.014422927230990274,0.00020802082991044077
ETH,train,101,-0.01568684570828767,1.3386951563327647e-06,0.015688184403444,0.00024611912987646363
ETH,train,102,-0.01649597090554938,1.170927553383452e-06,0.016497141833102764,0.0002721556886615092
ETH,train,103,-0.018327027226651683,1.024184877928806e-06,0.01832805141152961,0.00033591746854367253
ETH,train,104,-0.020384277870173495,8.958322495247789e-07,0.02038517370242302,0.000415555306877959
ETH,train,105,-0.022103790180027966,7.835649955226257e-07,0.02210457374502349,0.0004886121804491818
ETH,train,106,-0.022494972313261814,6.853672688542673e-07,0.02249565768053067,0.0005060546144796185
ETH,train,107,-0.022805399032311886,5.994758519086936e-07,0.022805998508163797,0.0005201135679543693
ETH,train,108,-0.02351539300220283,5.243484965694627e-07,0.0235159173506994,0.0005529983688449252
ETH,train,109,-0.02576350487213259,4.586362319337132e-07,0.025763963508364525,0.0006637818156603389
ETH,train,110,-0.028486687040522277,4.0115914247594134e-07,0.028487088199664754,0.0008115141940954789
ETH,train,111,-0.030938533677158687,3.5088518173438093e-07,0.03093888456234042,0.0009572145779618264
ETH,train,112,-0.031586415208406896,3.0691164110301536e-07,0.031586722120048,0.0009977210142891294
ETH,train,113,-0.03140752166433301,2.6844894098677344e-07,0.031407790113274,0.000986449279799472
ETH,train,114,-0.03132921827899685,2.3480645327731805e-07,0.031329453085450126,0.0009815346306334205
ETH,train,115,-0.03270505498380361,2.0538010058080212e-07,0.03270526036390419,0.0010696340554707626
ETH,train,116,-0.03423846830057899,1.796415095319487e-07,0.03423864794208852,0.0011722850129022827
ETH,train,117,-0.035158010088533934,1.571285234336561e-07,0.03515816721705737,0.0012360967220625676
ETH,train,118,-0.034373297946040264,1.3743690386909205e-07,0.034373435382944136,0.0011815330600254358
ETH,train,119,-0.033093807241105236,1.202130722821783e-07,0.03309392745417752,0.0010952080343423643
ETH,train,120,-0.032323963405553206,1.0514776119582045e-07,0.0323240685533144,0.0010448454078393688
ETH,train,121,-0.033911788749792234,9.197046107050005e-08,0.03391188072025331,0.001150015653984688
ETH,train,122,-0.03697759857596236,8.044456309219626e-08,0.036977679020525456,0.0013673487457450085
ETH,train,123,-0.04001223143444984,7.036311067456477e-08,0.04001230179756051,0.0016009842951390642
ETH,train,124,-0.040818113588885915,6.154508339024507e-08,0.040818175133969306,0.0016661234212673902
ETH,train,125,-0.04042574457468284,5.383214660635311e-08,0.04042579840682945,0.0016342451768296146
ETH,train,126,-0.03982572593864311,4.7085808461301284e-08,0.03982577302445157,0.001586092196995134
ETH,train,127,-0.04042514690653902,4.118493313422317e-08,0.04042518809147216,0.0016341958322309022
ETH,train,128,-0.04119671741392036,3.602356575579454e-08,0.04119675343748611,0.0016971724937890238
ETH,train,129,-0.04185362885527753,3.150902990500946e-08,0.04185366036430744,0.0017517288858907994
ETH,train,130,-0.041527036053393966,2.7560263530966015e-08,0.041527063613657496,0.0017244970123727564
ETH,train,131,-0.04090073015448789,2.4106363419825108e-08,0.04090075426085131,0.0016728716991065466
ETH,train,132,-0.04059800270824673,2.108531207169895e-08,0.040598023793558806,0.001648199535942367
ETH,train,133,-0.04201972818640996,1.8442864127539936e-08,0.04201974662927409,0.001765659106788391
ETH,train,134,-0.04435483298846384,1.6131572350946603e-08,0.04435484912003619,0.0019673526404611753
ETH,train,135,-0.046343605754389464,1.4109935675622e-08,0.04634361986432514,0.002147731102129072
ETH,train,136,-0.046409659269291824,1.2341654021004827e-08,0.04640967161094584,0.0021538576190358325
ETH,train,137,-0.04541398003130752,1.0794976495700442e-08,0.045413990826284015,0.0020624305627698087
